type,sensor,value,timestamp
"motion","livingRoomPerHour",0,1464224403
"watt","meanPerHour",1581.83,1464224539
"motion","livingRoomPerHour",0,1464228005
"watt","meanPerHour",1118.37,1464228095
"motion","livingRoomPerHour",0,1464231607
"watt","meanPerHour",225.12,1464231649
"motion","livingRoomPerHour",0,1464235209
"watt","meanPerHour",191,1464235259
"motion","livingRoomPerHour",0.01,1464238801
"watt","meanPerHour",564.12,1464238805
"motion","livingRoomPerHour",0.03,1464242403
"watt","meanPerHour",237,1464242451
"motion","livingRoomPerHour",0.02,1464246005
"watt","meanPerHour",188.28,1464246142
"motion","livingRoomPerHour",0,1464249607
"watt","meanPerHour",264.87,1464249653
"motion","livingRoomPerHour",0,1464253209
"watt","meanPerHour",263.72,1464253374
"motion","livingRoomPerHour",0,1464256800
"watt","meanPerHour",276.45,1464256824
"motion","livingRoomPerHour",0,1464260402
"watt","meanPerHour",299.37,1464261004
"motion","livingRoomPerHour",0,1464264004
"watt","meanPerHour",248.46,1464265149
"motion","livingRoomPerHour",0,1464267606
"watt","meanPerHour",276.75,1464267649
"motion","livingRoomPerHour",0,1464271208
"watt","meanPerHour",262.81,1464271222
"motion","livingRoomPerHour",0,1464274800
"watt","meanPerHour",255.27,1464275218
"motion","livingRoomPerHour",0,1464278402
"watt","meanPerHour",278.45,1464278486
"motion","livingRoomPerHour",0.06,1464282004
"watt","meanPerHour",261.28,1464282037
"motion","livingRoomPerHour",0.07000000000000001,1464285606
"watt","meanPerHour",1258.13,1464285705
"motion","livingRoomPerHour",0.06,1464289208
"watt","meanPerHour",682.8200000000001,1464289244
"motion","livingRoomPerHour",0.08,1464292800
"watt","meanPerHour",320.23,1464294123
"motion","livingRoomPerHour",0,1464296402
"watt","meanPerHour",2356.39,1464296768
"motion","livingRoomPerHour",0.05,1464300004
"watt","meanPerHour",2326.96,1464300098
"watt","sumPerDay",18053.37,1464300098
"motion","livingRoomPerHour",0.01,1464303606
"watt","meanPerHour",392.38,1464303754
"motion","livingRoomPerHour",0,1464307208
"watt","meanPerHour",229.89,1464307223
"motion","livingRoomPerHour",0,1464310800
"watt","meanPerHour",275.49,1464311039
"motion","livingRoomPerHour",0,1464314402
"watt","meanPerHour",244.59,1464314431
"motion","livingRoomPerHour",0,1464318004
"watt","meanPerHour",208.45,1464318573
"motion","livingRoomPerHour",0,1464321606
"watt","meanPerHour",200.39,1464321744
"motion","livingRoomPerHour",0.02,1464325208
"watt","meanPerHour",1685.96,1464325255
"motion","livingRoomPerHour",0.04,1464328800
"watt","meanPerHour",283,1464328921
"min","tankHotWaterPerDay",584,1464329662
"motion","livingRoomPerHour",0.04,1464332402
"watt","meanPerHour",939.9299999999999,1464332554
"motion","livingRoomPerHour",0.03,1464336004
"watt","meanPerHour",326.81,1464336397
"motion","livingRoomPerHour",0,1464339606
"watt","meanPerHour",270.79,1464339612
"motion","livingRoomPerHour",0,1464343208
"watt","meanPerHour",271.18,1464343224
"motion","livingRoomPerHour",0,1464346800
"watt","meanPerHour",262.12,1464346810
"motion","livingRoomPerHour",0.02,1464350402
"watt","meanPerHour",756.17,1464350578
"motion","livingRoomPerHour",0.03,1464354005
"watt","meanPerHour",287.76,1464354049
"motion","livingRoomPerHour",0,1464357607
"watt","meanPerHour",241.43,1464357994
"watt","meanPerHour",269.54,1464361207
"motion","livingRoomPerHour",0,1464361209
"motion","livingRoomPerHour",0,1464364801
"watt","meanPerHour",264.06,1464364860
"motion","livingRoomPerHour",0,1464368403
"watt","meanPerHour",216.13,1464368470
"motion","livingRoomPerHour",0.09,1464372005
"watt","meanPerHour",502.51,1464372141
"motion","livingRoomPerHour",0.04,1464375607
"watt","meanPerHour",782.78,1464375777
"motion","livingRoomPerHour",0.03,1464379209
"watt","meanPerHour",815.03,1464379227
"motion","livingRoomPerHour",0.01,1464382801
"watt","meanPerHour",1348.17,1464382816
"motion","livingRoomPerHour",0.01,1464386403
"watt","meanPerHour",2726.33,1464386567
"watt","sumPerDay",13800.89,1464386567
"min","tankHotWaterPerDay",111,1464387698
"motion","livingRoomPerHour",0,1464390005
"watt","meanPerHour",1225.32,1464390074
"motion","livingRoomPerHour",0,1464393607
"watt","meanPerHour",447.7,1464393664
"motion","livingRoomPerHour",0,1464397209
"watt","meanPerHour",1407.12,1464397238
"motion","livingRoomPerHour",0,1464400801
"watt","meanPerHour",1095.77,1464400920
"motion","livingRoomPerHour",0,1464404403
"watt","meanPerHour",254.63,1464404422
"motion","livingRoomPerHour",0,1464408005
"watt","meanPerHour",213.64,1464408025
"motion","livingRoomPerHour",0.03,1464411607
"watt","meanPerHour",280.5,1464412024
"motion","livingRoomPerHour",0.04,1464415209
"watt","meanPerHour",372.88,1464415510
"motion","livingRoomPerHour",0.08,1464418801
"watt","meanPerHour",1046.81,1464418806
"motion","livingRoomPerHour",0.14,1464422403
"watt","meanPerHour",275.69,1464422403
"motion","livingRoomPerHour",0.07000000000000001,1464426005
"watt","meanPerHour",281.88,1464426228
"motion","livingRoomPerHour",0,1464429607
"watt","meanPerHour",175.73,1464429739
"motion","livingRoomPerHour",0.01,1464433209
"watt","meanPerHour",251.44,1464433519
"motion","livingRoomPerHour",0,1464436801
"watt","meanPerHour",182.96,1464436870
"motion","livingRoomPerHour",0,1464440403
"watt","meanPerHour",181.68,1464440537
"motion","livingRoomPerHour",0,1464444005
"watt","meanPerHour",181.51,1464444298
"motion","livingRoomPerHour",0,1464447607
"watt","meanPerHour",183.63,1464448882
"motion","livingRoomPerHour",0,1464451208
"watt","meanPerHour",165.69,1464451535
"motion","livingRoomPerHour",0,1464454800
"watt","meanPerHour",173.97,1464455024
"motion","livingRoomPerHour",0,1464458401
"watt","meanPerHour",174.78,1464458618
"motion","livingRoomPerHour",0,1464462003
"watt","meanPerHour",200.1,1464462954
"motion","livingRoomPerHour",0,1464465605
"watt","meanPerHour",190.9,1464465614
"motion","livingRoomPerHour",0,1464469207
"watt","meanPerHour",1199.15,1464469456
"motion","livingRoomPerHour",0,1464472809
"watt","meanPerHour",2493.8,1464472951
"watt","sumPerDay",12657.28,1464472951
"motion","livingRoomPerHour",0.09,1464476401
"watt","meanPerHour",2623.28,1464476476
"motion","livingRoomPerHour",0,1464480003
"watt","meanPerHour",390.12,1464480144
"motion","livingRoomPerHour",0,1464483604
"watt","meanPerHour",207.28,1464483750
"motion","livingRoomPerHour",0,1464487206
"watt","meanPerHour",197.33,1464487220
"motion","livingRoomPerHour",0,1464490808
"watt","meanPerHour",211.02,1464491296
"motion","livingRoomPerHour",0,1464494400
"watt","meanPerHour",194.33,1464494531
"motion","livingRoomPerHour",0,1464498002
"watt","meanPerHour",198.37,1464498045
"motion","livingRoomPerHour",0,1464501603
"watt","meanPerHour",179.34,1464502309
"motion","livingRoomPerHour",0,1464505205
"watt","meanPerHour",184.56,1464506592
"motion","livingRoomPerHour",0.02,1464508807
"watt","meanPerHour",228.27,1464508913
"motion","livingRoomPerHour",0.14,1464512409
"watt","meanPerHour",299.02,1464512564
"min","tankHotWaterPerDay",782,1464514353
"motion","livingRoomPerHour",0.05,1464516001
"watt","meanPerHour",1008.87,1464516051
"motion","livingRoomPerHour",0.1,1464519603
"watt","meanPerHour",548.95,1464519940
"motion","livingRoomPerHour",0.08,1464523205
"watt","meanPerHour",1114.28,1464523281
"motion","livingRoomPerHour",0,1464526807
"watt","meanPerHour",245.4,1464526851
"motion","livingRoomPerHour",0,1464530409
"watt","meanPerHour",287.12,1464530674
"motion","livingRoomPerHour",0.12,1464534001
"watt","meanPerHour",195.98,1464534405
"motion","livingRoomPerHour",0.14,1464537603
"watt","meanPerHour",263.67,1464537734
"motion","livingRoomPerHour",0.16,1464541205
"watt","meanPerHour",265.65,1464541285
"motion","livingRoomPerHour",0.06,1464544806
"watt","meanPerHour",1381.37,1464544967
"motion","livingRoomPerHour",0.03,1464548408
"watt","meanPerHour",350.04,1464548699
"motion","livingRoomPerHour",0.12,1464552000
"watt","meanPerHour",328.08,1464552079
"motion","livingRoomPerHour",0.02,1464555602
"watt","meanPerHour",1647.86,1464555718
"watt","meanPerHour",2709.04,1464559202
"watt","sumPerDay",15259.23,1464559202
"motion","livingRoomPerHour",0.01,1464559204
"motion","livingRoomPerHour",0,1464562806
"watt","meanPerHour",2672.71,1464562849
"motion","livingRoomPerHour",0,1464566408
"watt","meanPerHour",2627.51,1464566476
"min","tankHotWaterPerDay",224,1464567282
"motion","livingRoomPerHour",0,1464570001
"watt","meanPerHour",1663.29,1464570011
"motion","livingRoomPerHour",0,1464573603
"watt","meanPerHour",1066.22,1464573627
"motion","livingRoomPerHour",0,1464577204
"watt","meanPerHour",235.74,1464577248
"motion","livingRoomPerHour",0,1464580807
"watt","meanPerHour",210.31,1464580901
"motion","livingRoomPerHour",0,1464584408
"watt","meanPerHour",1411.68,1464584439
"motion","livingRoomPerHour",0.03,1464588001
"watt","meanPerHour",274.97,1464588090
"motion","livingRoomPerHour",0.01,1464591603
"watt","meanPerHour",212.55,1464591650
"motion","livingRoomPerHour",0,1464595205
"watt","meanPerHour",231.99,1464595249
"motion","livingRoomPerHour",0,1464598807
"watt","meanPerHour",264.88,1464598930
"motion","livingRoomPerHour",0,1464602409
"watt","meanPerHour",270.35,1464602821
"motion","livingRoomPerHour",0.04,1464606001
"watt","meanPerHour",694.16,1464606024
"motion","livingRoomPerHour",0.02,1464609603
"watt","meanPerHour",321.2,1464609627
"motion","livingRoomPerHour",0,1464613205
"watt","meanPerHour",299.42,1464613358
"motion","livingRoomPerHour",0.01,1464616807
"watt","meanPerHour",249.11,1464616999
"motion","livingRoomPerHour",0,1464620409
"watt","meanPerHour",245.91,1464620589
"motion","livingRoomPerHour",0.02,1464624001
"watt","meanPerHour",347.79,1464624193
"motion","livingRoomPerHour",0.03,1464627602
"watt","meanPerHour",373.64,1464627626
"motion","livingRoomPerHour",0.04,1464631204
"watt","meanPerHour",1106.78,1464631235
"motion","livingRoomPerHour",0.03,1464634807
"watt","meanPerHour",456.6,1464634914
"motion","livingRoomPerHour",0,1464638408
"watt","meanPerHour",291.41,1464638452
"motion","livingRoomPerHour",0.01,1464642000
"watt","meanPerHour",1592.26,1464642133
"motion","livingRoomPerHour",0.02,1464645602
"watt","meanPerHour",2670.89,1464645639
"watt","sumPerDay",19791.37,1464645639
"motion","livingRoomPerHour",0,1464649204
"watt","meanPerHour",2631.66,1464649224
"min","tankHotWaterPerDay",175,1464650745
"motion","livingRoomPerHour",0,1464652806
"watt","meanPerHour",1396.32,1464653028
"motion","livingRoomPerHour",0,1464656408
"watt","meanPerHour",279.26,1464656412
"motion","livingRoomPerHour",0,1464660000
"watt","meanPerHour",230.19,1464660031
"motion","livingRoomPerHour",0,1464663602
"watt","meanPerHour",211.77,1464663679
"motion","livingRoomPerHour",0,1464667204
"watt","meanPerHour",197.85,1464667273
"motion","livingRoomPerHour",0.01,1464670806
"watt","meanPerHour",368.01,1464670817
"motion","livingRoomPerHour",0.06,1464674408
"watt","meanPerHour",346.16,1464674520
"motion","livingRoomPerHour",0.12,1464678001
"watt","meanPerHour",212.15,1464678143
"motion","livingRoomPerHour",0,1464681602
"watt","meanPerHour",219.05,1464681709
"motion","livingRoomPerHour",0,1464685204
"watt","meanPerHour",276.22,1464685233
"motion","livingRoomPerHour",0,1464688806
"watt","meanPerHour",275.4,1464688911
"motion","livingRoomPerHour",0,1464692409
"watt","meanPerHour",253.64,1464692643
"motion","livingRoomPerHour",0,1464696001
"watt","meanPerHour",282.85,1464696083
"motion","livingRoomPerHour",0,1464699602
"watt","meanPerHour",282.56,1464699777
"motion","livingRoomPerHour",0,1464703204
"watt","meanPerHour",283.28,1464703217
"watt","meanPerHour",299.03,1464706802
"motion","livingRoomPerHour",0,1464706806
"motion","livingRoomPerHour",0,1464710408
"watt","meanPerHour",289.05,1464710463
"motion","livingRoomPerHour",0.01,1464714000
"watt","meanPerHour",246.29,1464714086
"motion","livingRoomPerHour",0.08,1464717602
"watt","meanPerHour",563.2,1464717685
"motion","livingRoomPerHour",0.02,1464721204
"watt","meanPerHour",355.07,1464721333
"motion","livingRoomPerHour",0.01,1464724806
"watt","meanPerHour",342.47,1464724948
"watt","meanPerHour",1515.37,1464728400
"motion","livingRoomPerHour",0.01,1464728408
"motion","livingRoomPerHour",0,1464732000
"min","tankHotWaterPerDay",128,1464734333
"motion","livingRoomPerHour",0,1464735602
"watt","meanPerHour",1638.4,1464735657
"motion","livingRoomPerHour",0,1464739204
"watt","meanPerHour",241.63,1464739265
"motion","livingRoomPerHour",0,1464742806
"watt","meanPerHour",185.46,1464743058
"motion","livingRoomPerHour",0,1464746408
"watt","meanPerHour",184.36,1464746461
"motion","livingRoomPerHour",0,1464750000
"watt","meanPerHour",189.28,1464750001
"motion","livingRoomPerHour",0,1464753602
"watt","meanPerHour",186.21,1464753608
"motion","livingRoomPerHour",0,1464757203
"watt","meanPerHour",194.98,1464757216
"motion","livingRoomPerHour",0.06,1464760805
"watt","meanPerHour",302.1,1464760866
"motion","livingRoomPerHour",0.03,1464764407
"watt","meanPerHour",404.09,1464764561
"motion","livingRoomPerHour",0.05,1464768009
"watt","meanPerHour",2804.98,1464768039
"motion","livingRoomPerHour",0.03,1464771601
"watt","meanPerHour",967.58,1464771633
"motion","livingRoomPerHour",0,1464775203
"watt","meanPerHour",191.17,1464775238
"motion","livingRoomPerHour",0.06,1464778804
"watt","meanPerHour",498.86,1464778907
"motion","livingRoomPerHour",0.1,1464782407
"watt","meanPerHour",486.05,1464782530
"motion","livingRoomPerHour",0.04,1464786009
"watt","meanPerHour",277.86,1464786145
"motion","livingRoomPerHour",0.07000000000000001,1464789601
"watt","meanPerHour",969.73,1464789731
"motion","livingRoomPerHour",0.03,1464793202
"watt","meanPerHour",372.47,1464793354
"motion","livingRoomPerHour",0,1464796804
"watt","meanPerHour",278.02,1464797387
"motion","livingRoomPerHour",0.02,1464800407
"watt","meanPerHour",1979.59,1464800407
"motion","livingRoomPerHour",0.03,1464804009
"watt","meanPerHour",625.53,1464804545
"motion","livingRoomPerHour",0.03,1464807601
"watt","meanPerHour",666.37,1464807793
"motion","livingRoomPerHour",0.01,1464811202
"watt","meanPerHour",378.84,1464811518
"motion","livingRoomPerHour",0,1464814804
"watt","meanPerHour",1452.89,1464815557
"motion","livingRoomPerHour",0.01,1464818407
"watt","meanPerHour",2628.37,1464818590
"watt","sumPerDay",18104.82,1464818590
"motion","livingRoomPerHour",0.08,1464822009
"watt","meanPerHour",2596.37,1464822163
"min","tankHotWaterPerDay",200,1464825053
"motion","livingRoomPerHour",0,1464825601
"watt","meanPerHour",1855.28,1464825709
"motion","livingRoomPerHour",0,1464829203
"watt","meanPerHour",270.06,1464829283
"motion","livingRoomPerHour",0,1464832805
"watt","meanPerHour",200.35,1464832888
"motion","livingRoomPerHour",0,1464836407
"watt","meanPerHour",206.96,1464836635
"motion","livingRoomPerHour",0,1464840009
"watt","meanPerHour",201.78,1464840048
"motion","livingRoomPerHour",0.01,1464843601
"watt","meanPerHour",1994.52,1464843670
"motion","livingRoomPerHour",0.11,1464847203
"watt","meanPerHour",772.6,1464847378
"motion","livingRoomPerHour",0.06,1464850805
"watt","meanPerHour",434.74,1464850854
"motion","livingRoomPerHour",0,1464854407
"watt","meanPerHour",687.0599999999999,1464854552
"motion","livingRoomPerHour",0,1464858009
"watt","meanPerHour",1648.47,1464858036
"motion","livingRoomPerHour",0,1464861601
"watt","meanPerHour",1141.57,1464861766
"motion","livingRoomPerHour",0.01,1464865203
"watt","meanPerHour",391.68,1464865936
"motion","livingRoomPerHour",0.05,1464868805
"watt","meanPerHour",270.54,1464868863
"motion","livingRoomPerHour",0,1464872407
"watt","meanPerHour",268.21,1464872458
"watt","meanPerHour",284.17,1464876003
"motion","livingRoomPerHour",0.03,1464876009
"motion","livingRoomPerHour",0.01,1464879601
"watt","meanPerHour",254.54,1464879633
"motion","livingRoomPerHour",0.01,1464883203
"watt","meanPerHour",271.98,1464883942
"motion","livingRoomPerHour",0.06,1464886804
"watt","meanPerHour",633.37,1464887397
"watt","meanPerHour",484.78,1464890406
"motion","livingRoomPerHour",0.08,1464890407
"motion","livingRoomPerHour",0.08,1464894009
"watt","meanPerHour",1056.56,1464894761
"motion","livingRoomPerHour",0.01,1464897601
"watt","meanPerHour",449.23,1464898040
"motion","livingRoomPerHour",0.07000000000000001,1464901203
"watt","meanPerHour",2398.35,1464901523
"motion","livingRoomPerHour",0.03,1464904805
"watt","meanPerHour",2623.74,1464904866
"watt","sumPerDay",21396.91,1464904866
"min","tankHotWaterPerDay",145,1464908114
"motion","livingRoomPerHour",0.01,1464908407
"watt","meanPerHour",2029.74,1464908567
"motion","livingRoomPerHour",0,1464912009
"watt","meanPerHour",278.95,1464912021
"motion","livingRoomPerHour",0,1464915601
"watt","meanPerHour",209.46,1464915615
"motion","livingRoomPerHour",0,1464919203
"watt","meanPerHour",199.91,1464919238
"motion","livingRoomPerHour",0,1464922805
"watt","meanPerHour",195.17,1464922897
"motion","livingRoomPerHour",0,1464926407
"watt","meanPerHour",209.04,1464926572
"motion","livingRoomPerHour",0,1464930009
"watt","meanPerHour",194.98,1464930050
"motion","livingRoomPerHour",0.02,1464933601
"watt","meanPerHour",308.85,1464933710
"motion","livingRoomPerHour",0.19,1464937203
"watt","meanPerHour",454.58,1464937219
"motion","livingRoomPerHour",0.15,1464940805
"watt","meanPerHour",1232.66,1464940951
"motion","livingRoomPerHour",0.02,1464944407
"watt","meanPerHour",1354.35,1464944477
"motion","livingRoomPerHour",0,1464948009
"watt","meanPerHour",705.14,1464948158
"motion","livingRoomPerHour",0.08,1464951601
"watt","meanPerHour",928.24,1464951700
"motion","livingRoomPerHour",0.13,1464955203
"watt","meanPerHour",489.74,1464955237
"motion","livingRoomPerHour",0.11,1464958805
"watt","meanPerHour",415.82,1464958875
"watt","meanPerHour",654.73,1464962400
"motion","livingRoomPerHour",0.06,1464962407
"motion","livingRoomPerHour",0.07000000000000001,1464966009
"watt","meanPerHour",205.03,1464966025
"motion","livingRoomPerHour",0.01,1464969601
"watt","meanPerHour",279.86,1464970136
"motion","livingRoomPerHour",0.02,1464973203
"watt","meanPerHour",451.15,1464973220
"motion","livingRoomPerHour",0.03,1464976805
"watt","meanPerHour",370.15,1464976864
"watt","meanPerHour",1211.91,1464980403
"motion","livingRoomPerHour",0.03,1464980407
"motion","livingRoomPerHour",0.02,1464984009
"watt","meanPerHour",354.3,1464984072
"motion","livingRoomPerHour",0,1464987601
"watt","meanPerHour",1489.37,1464987607
"motion","livingRoomPerHour",0.01,1464991203
"watt","meanPerHour",2647.23,1464991246
"watt","sumPerDay",16870.36,1464991246
"motion","livingRoomPerHour",0.01,1464994805
"watt","meanPerHour",2679.23,1464994962
"watt","meanPerHour",2638.54,1464998406
"motion","livingRoomPerHour",0,1464998407
"motion","livingRoomPerHour",0,1465002008
"watt","meanPerHour",2687.89,1465002039
"min","tankHotWaterPerDay",272,1465002180
"motion","livingRoomPerHour",0,1465005600
"watt","meanPerHour",308.3,1465005680
"motion","livingRoomPerHour",0,1465009202
"watt","meanPerHour",196.81,1465009279
"motion","livingRoomPerHour",0,1465012804
"watt","meanPerHour",196.37,1465012851
"motion","livingRoomPerHour",0,1465016406
"watt","meanPerHour",194.52,1465016431
"motion","livingRoomPerHour",0,1465020008
"watt","meanPerHour",198.46,1465020041
"motion","livingRoomPerHour",0.04,1465023600
"watt","meanPerHour",544.28,1465023686
"motion","livingRoomPerHour",0.05,1465027202
"watt","meanPerHour",279.67,1465027212
"motion","livingRoomPerHour",0.18,1465030804
"watt","meanPerHour",1530.34,1465030854
"motion","livingRoomPerHour",0.16,1465034406
"watt","meanPerHour",1239.93,1465034492
"watt","meanPerHour",2481.81,1465038001
"motion","livingRoomPerHour",0.17,1465038008
"motion","livingRoomPerHour",0.16,1465041600
"watt","meanPerHour",563.73,1465041628
"motion","livingRoomPerHour",0.01,1465045202
"watt","meanPerHour",248.26,1465045263
"motion","livingRoomPerHour",0.02,1465048804
"watt","meanPerHour",292.44,1465048820
"motion","livingRoomPerHour",0.03,1465052406
"watt","meanPerHour",269.92,1465052437
"motion","livingRoomPerHour",0.09,1465056007
"watt","meanPerHour",358.58,1465056041
"motion","livingRoomPerHour",0,1465059600
"watt","meanPerHour",524.1900000000001,1465059735
"motion","livingRoomPerHour",0.07000000000000001,1465063201
"watt","meanPerHour",728,1465063362
"motion","livingRoomPerHour",0.04,1465066803
"motion","livingRoomPerHour",0.02,1465070405
"motion","livingRoomPerHour",0.01,1465074007
"motion","livingRoomPerHour",0,1465077610
"motion","livingRoomPerHour",0.02,1465081202
"motion","livingRoomPerHour",0,1465084804
"motion","livingRoomPerHour",0,1465088406
"motion","livingRoomPerHour",0,1465092008
"motion","livingRoomPerHour",0,1465095600
"motion","livingRoomPerHour",0,1465099202
"motion","livingRoomPerHour",0,1465102804
"motion","livingRoomPerHour",0,1465106406
"motion","livingRoomPerHour",0.03,1465110009
"motion","livingRoomPerHour",0.09,1465113600
"motion","livingRoomPerHour",0.04,1465117202
"motion","livingRoomPerHour",0,1465120804
"motion","livingRoomPerHour",0,1465124406
"motion","livingRoomPerHour",0,1465128008
"motion","livingRoomPerHour",0,1465131600
"motion","livingRoomPerHour",0,1465135202
"motion","livingRoomPerHour",0.02,1465138804
"motion","livingRoomPerHour",0.02,1465142406
"motion","livingRoomPerHour",0.01,1465146008
"motion","livingRoomPerHour",0.11,1465149602
"motion","livingRoomPerHour",0.04,1465153205
"motion","livingRoomPerHour",0.02,1465156807
"motion","livingRoomPerHour",0.01,1465160400
"motion","livingRoomPerHour",0.01,1465164003
"motion","livingRoomPerHour",0,1465167606
"motion","livingRoomPerHour",0,1465171208
"motion","livingRoomPerHour",0,1465174801
"motion","livingRoomPerHour",0,1465178404
"motion","livingRoomPerHour",0,1465182006
"motion","livingRoomPerHour",0,1465185609
"motion","livingRoomPerHour",0,1465189202
"motion","livingRoomPerHour",0.08,1465192805
"motion","livingRoomPerHour",0.01,1465196407
"temp","outside",13.19,1465198095
"motion","livingRoomPerHour",0.01,1465200000
"motion","livingRoomPerHour",0.01,1465203603
"motion","livingRoomPerHour",0,1465207205
"motion","livingRoomPerHour",0.02,1465210802
"watt","meanPerHour",1927.59,1465210805
"watt","sumPerDay",20088.86,1465210805
"motion","livingRoomPerHour",0.06,1465214404
"watt","meanPerHour",284.5,1465214405
"watt","meanPerHour",242.39,1465218005
"motion","livingRoomPerHour",0.05,1465218006
"watt","meanPerHour",231.59,1465221605
"motion","livingRoomPerHour",0,1465221607
"motion","livingRoomPerHour",0,1465225208
"watt","meanPerHour",171.04,1465225210
"watt","meanPerHour",218.87,1465228802
"motion","livingRoomPerHour",0,1465228809
"watt","meanPerHour",210.87,1465232400
"motion","livingRoomPerHour",0,1465232400
"motion","livingRoomPerHour",0.17,1465236002
"watt","meanPerHour",1049.44,1465236002
"motion","livingRoomPerHour",0.03,1465239603
"watt","meanPerHour",223.96,1465239604
"motion","livingRoomPerHour",0,1465243204
"watt","meanPerHour",334.5,1465243204
"watt","meanPerHour",1352.65,1465246802
"motion","livingRoomPerHour",0.01,1465246805
"watt","meanPerHour",3039.27,1465250402
"watt","sumPerDay",7359.08,1465250402
"motion","livingRoomPerHour",0,1465250406
"motion","livingRoomPerHour",0.01,1465254007
"watt","meanPerHour",3294.22,1465254010
"watt","meanPerHour",3160.11,1465257604
"motion","livingRoomPerHour",0,1465257608
"min","tankHotWaterPerDay",229,1465258765
"watt","meanPerHour",865.04,1465261202
"motion","livingRoomPerHour",0,1465261210
"watt","meanPerHour",178.81,1465264800
"motion","livingRoomPerHour",0,1465264801
"motion","livingRoomPerHour",0,1465268402
"watt","meanPerHour",182.28,1465268403
"motion","livingRoomPerHour",0,1465272003
"watt","meanPerHour",180.42,1465272004
"motion","livingRoomPerHour",0.01,1465275604
"watt","meanPerHour",183.42,1465275605
"watt","meanPerHour",291.52,1465279200
"motion","livingRoomPerHour",0.04,1465279206
"watt","meanPerHour",170.82,1465282803
"motion","livingRoomPerHour",0,1465282807
"watt","meanPerHour",208.92,1465286401
"motion","livingRoomPerHour",0,1465286408
"watt","meanPerHour",236.69,1465290004
"motion","livingRoomPerHour",0,1465290009
"motion","livingRoomPerHour",0,1465293601
"watt","meanPerHour",227.81,1465293603
"watt","meanPerHour",233.37,1465297200
"motion","livingRoomPerHour",0,1465297202
"watt","meanPerHour",236.46,1465300801
"motion","livingRoomPerHour",0.02,1465300803
"watt","meanPerHour",243,1465304403
"motion","livingRoomPerHour",0,1465304405
"motion","livingRoomPerHour",0.01,1465308006
"watt","meanPerHour",240.87,1465308007
"watt","meanPerHour",234.08,1465311602
"motion","livingRoomPerHour",0,1465311608
"watt","meanPerHour",241.01,1465315205
"motion","livingRoomPerHour",0,1465315209
"motion","livingRoomPerHour",0.01,1465318800
"watt","meanPerHour",199.06,1465318802
"motion","livingRoomPerHour",0.14,1465322401
"watt","meanPerHour",634.39,1465322402
"motion","livingRoomPerHour",0.19,1465326002
"watt","meanPerHour",316.15,1465326006
"watt","meanPerHour",297.39,1465329603
"motion","livingRoomPerHour",0,1465329604
"watt","meanPerHour",1284.68,1465333201
"motion","livingRoomPerHour",0,1465333205
"watt","meanPerHour",2481.28,1465336804
"watt","sumPerDay",15821.8,1465336804
"motion","livingRoomPerHour",0.03,1465336806
"min","tankHotWaterPerDay",124,1465338861
"watt","meanPerHour",1501.51,1465340403
"motion","livingRoomPerHour",0,1465340407
"watt","meanPerHour",184.24,1465344005
"motion","livingRoomPerHour",0,1465344008
"motion","livingRoomPerHour",0,1465347600
"watt","meanPerHour",180.39,1465347612
"watt","meanPerHour",176.7,1465351200
"motion","livingRoomPerHour",0,1465351201
"motion","livingRoomPerHour",0,1465354802
"watt","meanPerHour",181.91,1465354807
"motion","livingRoomPerHour",0,1465358403
"watt","meanPerHour",181.12,1465358403
"motion","livingRoomPerHour",0,1465362004
"watt","meanPerHour",178.58,1465362005
"watt","meanPerHour",185.15,1465365602
"motion","livingRoomPerHour",0.06,1465365606
"watt","meanPerHour",253.06,1465369201
"motion","livingRoomPerHour",0.09,1465369207
"watt","meanPerHour",172.25,1465372806
"motion","livingRoomPerHour",0.01,1465372808
"watt","meanPerHour",172.74,1465376403
"motion","livingRoomPerHour",0,1465376409
"motion","livingRoomPerHour",0.03,1465380001
"watt","meanPerHour",173.71,1465380005
"motion","livingRoomPerHour",0.02,1465383602
"watt","meanPerHour",174.08,1465383604
"watt","meanPerHour",185.06,1465387200
"motion","livingRoomPerHour",0.04,1465387203
"watt","meanPerHour",351.13,1465390800
"motion","livingRoomPerHour",0.02,1465390804
"watt","meanPerHour",241.5,1465394401
"motion","livingRoomPerHour",0.03,1465394405
"watt","meanPerHour",220.94,1465398000
"motion","livingRoomPerHour",0.06,1465398006
"watt","meanPerHour",260.96,1465401605
"motion","livingRoomPerHour",0.02,1465401608
"watt","meanPerHour",840.79,1465405200
"motion","livingRoomPerHour",0.01,1465405209
"motion","livingRoomPerHour",0.05,1465408800
"watt","meanPerHour",580.0599999999999,1465408804
"motion","livingRoomPerHour",0.02,1465412401
"watt","meanPerHour",314.25,1465412406
"motion","livingRoomPerHour",0,1465416003
"watt","meanPerHour",327.98,1465416006
"watt","meanPerHour",1319.01,1465419602
"motion","livingRoomPerHour",0.01,1465419604
"watt","meanPerHour",2597.89,1465423204
"watt","sumPerDay",10955.01,1465423204
"motion","livingRoomPerHour",0,1465423205
"min","tankHotWaterPerDay",128,1465425510
"watt","meanPerHour",1612.75,1465426804
"motion","livingRoomPerHour",0,1465426806
"watt","meanPerHour",195.72,1465430403
"motion","livingRoomPerHour",0,1465430407
"watt","meanPerHour",191.84,1465434002
"motion","livingRoomPerHour",0,1465434008
"motion","livingRoomPerHour",0,1465437600
