value,hour,day,month,year
719.0,3,2,11,2014
209.0,4,2,11,2014
1589.0,5,2,11,2014
2889.0,6,2,11,2014
2384.0,7,2,11,2014
352.0,8,2,11,2014
282.0,9,2,11,2014
273.0,10,2,11,2014
266.0,11,2,11,2014
338.0,12,2,11,2014
360.0,13,2,11,2014
1269.0,14,2,11,2014
1663.0,15,2,11,2014
1616.0,16,2,11,2014
2397.0,17,2,11,2014
2728.0,18,2,11,2014
2709.0,19,2,11,2014
1428.0,20,2,11,2014
2688.0,21,2,11,2014
4249.0,22,2,11,2014
3897.0,23,2,11,2014
2661.0,0,3,11,2014
160.0,1,3,11,2014
165.0,2,3,11,2014
164.0,3,3,11,2014
197.0,4,3,11,2014
1390.0,5,3,11,2014
2340.0,6,3,11,2014
1980.0,7,3,11,2014
882.0,8,3,11,2014
356.0,9,3,11,2014
263.0,10,3,11,2014
295.0,11,3,11,2014
304.0,12,3,11,2014
218.0,13,3,11,2014
296.0,14,3,11,2014
274.0,15,3,11,2014
798.0,16,3,11,2014
1506.0,17,3,11,2014
1810.0,18,3,11,2014
2508.0,19,3,11,2014
1272.0,20,3,11,2014
1380.0,21,3,11,2014
3456.0,22,3,11,2014
3967.0,23,3,11,2014
2830.0,0,4,11,2014
2252.0,1,4,11,2014
156.0,2,4,11,2014
180.0,3,4,11,2014
156.0,4,4,11,2014
1781.0,5,4,11,2014
3697.0,6,4,11,2014
2001.0,7,4,11,2014
211.0,8,4,11,2014
251.0,9,4,11,2014
276.0,10,4,11,2014
273.0,11,4,11,2014
398.0,12,4,11,2014
310.0,13,4,11,2014
291.0,14,4,11,2014
307.0,15,4,11,2014
2032.0,16,4,11,2014
1939.0,17,4,11,2014
1398.0,18,4,11,2014
1652.0,19,4,11,2014
1007.0,20,4,11,2014
1279.0,21,4,11,2014
3022.0,22,4,11,2014
3937.0,23,4,11,2014
1161.0,0,5,11,2014
162.0,1,5,11,2014
162.0,2,5,11,2014
158.0,3,5,11,2014
149.0,4,5,11,2014
1285.0,5,5,11,2014
1903.0,6,5,11,2014
1703.0,7,5,11,2014
504.0,8,5,11,2014
302.0,9,5,11,2014
291.0,10,5,11,2014
791.0,11,5,11,2014
1807.0,12,5,11,2014
826.0,13,5,11,2014
1148.0,14,5,11,2014
1298.0,15,5,11,2014
914.0,16,5,11,2014
604.0,17,5,11,2014
234.0,18,5,11,2014
170.0,19,5,11,2014
208.0,20,5,11,2014
330.0,21,5,11,2014
2310.0,22,5,11,2014
3552.0,23,5,11,2014
3161.0,0,6,11,2014
692.0,1,6,11,2014
217.0,2,6,11,2014
294.0,3,6,11,2014
301.0,4,6,11,2014
989.0,5,6,11,2014
1176.0,6,6,11,2014
2317.0,7,6,11,2014
2547.0,8,6,11,2014
3540.0,9,6,11,2014
2448.0,10,6,11,2014
1985.0,11,6,11,2014
2018.0,12,6,11,2014
2540.0,13,6,11,2014
1024.0,14,6,11,2014
860.0,15,6,11,2014
1384.0,16,6,11,2014
2512.0,17,6,11,2014
2351.0,18,6,11,2014
2547.0,19,6,11,2014
3506.0,20,6,11,2014
2786.0,21,6,11,2014
4688.0,22,6,11,2014
4283.0,23,6,11,2014
2808.0,0,7,11,2014
595.0,1,7,11,2014
390.0,2,7,11,2014
401.0,3,7,11,2014
648.0,4,7,11,2014
1525.0,5,7,11,2014
1728.0,6,7,11,2014
3198.0,7,7,11,2014
3439.0,8,7,11,2014
2954.0,9,7,11,2014
2422.0,10,7,11,2014
2738.0,11,7,11,2014
2723.0,12,7,11,2014
3524.0,13,7,11,2014
1408.0,14,7,11,2014
558.0,15,7,11,2014
1672.0,16,7,11,2014
2488.0,17,7,11,2014
2864.0,18,7,11,2014
4520.0,19,7,11,2014
2719.0,20,7,11,2014
2308.0,21,7,11,2014
4355.0,22,7,11,2014
4415.0,23,7,11,2014
2832.0,0,1,12,2014
2340.0,1,1,12,2014
1226.0,2,1,12,2014
308.0,3,1,12,2014
394.0,4,1,12,2014
2517.0,5,1,12,2014
4307.0,6,1,12,2014
2913.0,7,1,12,2014
354.0,8,1,12,2014
610.0,9,1,12,2014
590.0,10,1,12,2014
723.0,11,1,12,2014
1395.0,12,1,12,2014
680.0,13,1,12,2014
909.0,14,1,12,2014
934.0,15,1,12,2014
2369.0,16,1,12,2014
3003.0,17,1,12,2014
3391.0,18,1,12,2014
4097.0,19,1,12,2014
2706.0,20,1,12,2014
2272.0,21,1,12,2014
4344.0,22,1,12,2014
4665.0,23,1,12,2014
2927.0,0,2,12,2014
2440.0,1,2,12,2014
1451.0,2,2,12,2014
647.0,3,2,12,2014
642.0,4,2,12,2014
2812.0,5,2,12,2014
4235.0,6,2,12,2014
5058.0,7,2,12,2014
1665.0,8,2,12,2014
1079.0,9,2,12,2014
1173.0,10,2,12,2014
1397.0,11,2,12,2014
1164.0,12,2,12,2014
1084.0,13,2,12,2014
1400.0,14,2,12,2014
1409.0,15,2,12,2014
2158.0,16,2,12,2014
3685.0,17,2,12,2014
3037.0,18,2,12,2014
3218.0,19,2,12,2014
2792.0,20,2,12,2014
2592.0,21,2,12,2014
5008.0,22,2,12,2014
4593.0,23,2,12,2014
2581.0,0,3,12,2014
322.0,1,3,12,2014
508.0,2,3,12,2014
682.0,3,3,12,2014
889.0,4,3,12,2014
2931.0,5,3,12,2014
4443.0,6,3,12,2014
3475.0,7,3,12,2014
636.0,8,3,12,2014
806.0,9,3,12,2014
1102.0,10,3,12,2014
2513.0,11,3,12,2014
3310.0,12,3,12,2014
822.0,13,3,12,2014
1081.0,14,3,12,2014
2110.0,15,3,12,2014
3521.0,16,3,12,2014
3829.0,17,3,12,2014
2875.0,18,3,12,2014
3431.0,19,3,12,2014
3124.0,20,3,12,2014
2687.0,21,3,12,2014
5814.0,22,3,12,2014
4562.0,23,3,12,2014
3111.0,0,4,12,2014
2655.0,1,4,12,2014
1752.0,2,4,12,2014
523.0,3,4,12,2014
689.0,4,4,12,2014
3131.0,5,4,12,2014
4964.0,6,4,12,2014
3545.0,7,4,12,2014
869.0,8,4,12,2014
1107.0,9,4,12,2014
1377.0,10,4,12,2014
1277.0,11,4,12,2014
1612.0,12,4,12,2014
1220.0,13,4,12,2014
1504.0,14,4,12,2014
1177.0,15,4,12,2014
1781.0,16,4,12,2014
3162.0,17,4,12,2014
3160.0,18,4,12,2014
2609.0,19,4,12,2014
2676.0,20,4,12,2014
2694.0,21,4,12,2014
5183.0,22,4,12,2014
4656.0,23,4,12,2014
1306.0,0,5,12,2014
297.0,1,5,12,2014
1703.0,2,5,12,2014
1180.0,3,5,12,2014
473.0,4,5,12,2014
3021.0,5,5,12,2014
4074.0,6,5,12,2014
3259.0,7,5,12,2014
457.0,8,5,12,2014
1706.0,9,5,12,2014
3498.0,10,5,12,2014
3245.0,11,5,12,2014
3217.0,12,5,12,2014
2495.0,13,5,12,2014
2994.0,14,5,12,2014
637.0,15,5,12,2014
1837.0,16,5,12,2014
4085.0,17,5,12,2014
3078.0,18,5,12,2014
3112.0,19,5,12,2014
3211.0,20,5,12,2014
2578.0,21,5,12,2014
5043.0,22,5,12,2014
5608.0,23,5,12,2014
3726.0,0,6,12,2014
2502.0,1,6,12,2014
528.0,2,6,12,2014
492.0,3,6,12,2014
840.0,4,6,12,2014
1779.0,5,6,12,2014
2100.0,6,6,12,2014
3552.0,7,6,12,2014
3157.0,8,6,12,2014
2997.0,9,6,12,2014
2847.0,10,6,12,2014
1994.0,11,6,12,2014
2301.0,12,6,12,2014
2138.0,13,6,12,2014
386.0,14,6,12,2014
348.0,15,6,12,2014
1600.0,16,6,12,2014
3057.0,17,6,12,2014
3179.0,18,6,12,2014
3173.0,19,6,12,2014
2896.0,20,6,12,2014
2355.0,21,6,12,2014
5019.0,22,6,12,2014
5043.0,23,6,12,2014
2579.0,0,7,12,2014
436.0,1,7,12,2014
1822.0,2,7,12,2014
1770.0,3,7,12,2014
1309.0,4,7,12,2014
2034.0,5,7,12,2014
2401.0,6,7,12,2014
3561.0,7,7,12,2014
3337.0,8,7,12,2014
2345.0,9,7,12,2014
1884.0,10,7,12,2014
1883.0,11,7,12,2014
2492.0,12,7,12,2014
2627.0,13,7,12,2014
600.0,14,7,12,2014
733.0,15,7,12,2014
1913.0,16,7,12,2014
2806.0,17,7,12,2014
3078.0,18,7,12,2014
2750.0,19,7,12,2014
2371.0,20,7,12,2014
2268.0,21,7,12,2014
4750.0,22,7,12,2014
4939.0,23,7,12,2014
2836.0,0,1,12,2014
2655.0,1,1,12,2014
1208.0,2,1,12,2014
854.0,3,1,12,2014
1290.0,4,1,12,2014
3096.0,5,1,12,2014
5011.0,6,1,12,2014
3312.0,7,1,12,2014
664.0,8,1,12,2014
899.0,9,1,12,2014
914.0,10,1,12,2014
918.0,11,1,12,2014
1355.0,12,1,12,2014
873.0,13,1,12,2014
767.0,14,1,12,2014
835.0,15,1,12,2014
2231.0,16,1,12,2014
3082.0,17,1,12,2014
2875.0,18,1,12,2014
4092.0,19,1,12,2014
3180.0,20,1,12,2014
2696.0,21,1,12,2014
4526.0,22,1,12,2014
4543.0,23,1,12,2014
3100.0,0,2,12,2014
2546.0,1,2,12,2014
754.0,2,2,12,2014
996.0,3,2,12,2014
863.0,4,2,12,2014
3087.0,5,2,12,2014
4212.0,6,2,12,2014
3990.0,7,2,12,2014
2110.0,8,2,12,2014
1718.0,9,2,12,2014
1090.0,10,2,12,2014
1492.0,11,2,12,2014
2369.0,12,2,12,2014
714.0,13,2,12,2014
621.0,14,2,12,2014
670.0,15,2,12,2014
1956.0,16,2,12,2014
3018.0,17,2,12,2014
2868.0,18,2,12,2014
3733.0,19,2,12,2014
2371.0,20,2,12,2014
2648.0,21,2,12,2014
5065.0,22,2,12,2014
5068.0,23,2,12,2014
2444.0,0,3,12,2014
381.0,1,3,12,2014
527.0,2,3,12,2014
819.0,3,3,12,2014
801.0,4,3,12,2014
3244.0,5,3,12,2014
5108.0,6,3,12,2014
3400.0,7,3,12,2014
564.0,8,3,12,2014
621.0,9,3,12,2014
653.0,10,3,12,2014
511.0,11,3,12,2014
518.0,12,3,12,2014
482.0,13,3,12,2014
654.0,14,3,12,2014
590.0,15,3,12,2014
1787.0,16,3,12,2014
2866.0,17,3,12,2014
2571.0,18,3,12,2014
4451.0,19,3,12,2014
2348.0,20,3,12,2014
2381.0,21,3,12,2014
4690.0,22,3,12,2014
4874.0,23,3,12,2014
2825.0,0,4,12,2014
1625.0,1,4,12,2014
291.0,2,4,12,2014
394.0,3,4,12,2014
551.0,4,4,12,2014
2873.0,5,4,12,2014
4319.0,6,4,12,2014
2984.0,7,4,12,2014
327.0,8,4,12,2014
468.0,9,4,12,2014
483.0,10,4,12,2014
558.0,11,4,12,2014
471.0,12,4,12,2014
534.0,13,4,12,2014
598.0,14,4,12,2014
571.0,15,4,12,2014
1778.0,16,4,12,2014
2850.0,17,4,12,2014
2626.0,18,4,12,2014
2480.0,19,4,12,2014
2257.0,20,4,12,2014
2100.0,21,4,12,2014
4358.0,22,4,12,2014
4400.0,23,4,12,2014
3590.0,0,5,12,2014
1074.0,1,5,12,2014
670.0,2,5,12,2014
254.0,3,5,12,2014
281.0,4,5,12,2014
2616.0,5,5,12,2014
3303.0,6,5,12,2014
2692.0,7,5,12,2014
488.0,8,5,12,2014
364.0,9,5,12,2014
662.0,10,5,12,2014
2841.0,11,5,12,2014
2330.0,12,5,12,2014
1007.0,13,5,12,2014
1356.0,14,5,12,2014
1862.0,15,5,12,2014
1171.0,16,5,12,2014
1016.0,17,5,12,2014
873.0,18,5,12,2014
977.0,19,5,12,2014
1006.0,20,5,12,2014
1451.0,21,5,12,2014
3795.0,22,5,12,2014
4998.0,23,5,12,2014
4042.0,0,6,12,2014
2833.0,1,6,12,2014
829.0,2,6,12,2014
904.0,3,6,12,2014
1174.0,4,6,12,2014
1562.0,5,6,12,2014
2922.0,6,6,12,2014
1834.0,7,6,12,2014
1088.0,8,6,12,2014
1268.0,9,6,12,2014
1267.0,10,6,12,2014
1379.0,11,6,12,2014
1978.0,12,6,12,2014
1487.0,13,6,12,2014
1293.0,14,6,12,2014
1180.0,15,6,12,2014
1710.0,16,6,12,2014
1407.0,17,6,12,2014
1529.0,18,6,12,2014
1561.0,19,6,12,2014
1581.0,20,6,12,2014
2116.0,21,6,12,2014
5466.0,22,6,12,2014
4932.0,23,6,12,2014
3622.0,0,7,12,2014
3268.0,1,7,12,2014
2105.0,2,7,12,2014
2449.0,3,7,12,2014
1542.0,4,7,12,2014
2265.0,5,7,12,2014
2649.0,6,7,12,2014
1762.0,7,7,12,2014
1223.0,8,7,12,2014
1459.0,9,7,12,2014
1654.0,10,7,12,2014
2299.0,11,7,12,2014
1455.0,12,7,12,2014
1344.0,13,7,12,2014
678.0,14,7,12,2014
645.0,15,7,12,2014
1382.0,16,7,12,2014
1737.0,17,7,12,2014
1962.0,18,7,12,2014
2948.0,19,7,12,2014
1656.0,20,7,12,2014
1508.0,21,7,12,2014
4018.0,22,7,12,2014
4209.0,23,7,12,2014
2892.0,0,1,12,2014
2594.0,1,1,12,2014
556.0,2,1,12,2014
494.0,3,1,12,2014
618.0,4,1,12,2014
2751.0,5,1,12,2014
3463.0,6,1,12,2014
2599.0,7,1,12,2014
2343.0,8,1,12,2014
3024.0,9,1,12,2014
4186.0,10,1,12,2014
3908.0,11,1,12,2014
2876.0,12,1,12,2014
2872.0,13,1,12,2014
1339.0,14,1,12,2014
1050.0,15,1,12,2014
2548.0,16,1,12,2014
3196.0,17,1,12,2014
4072.0,18,1,12,2014
3671.0,19,1,12,2014
2175.0,20,1,12,2014
2245.0,21,1,12,2014
5126.0,22,1,12,2014
4856.0,23,1,12,2014
3168.0,0,2,12,2014
2427.0,1,2,12,2014
2534.0,2,2,12,2014
2453.0,3,2,12,2014
471.0,4,2,12,2014
2152.0,5,2,12,2014
3934.0,6,2,12,2014
2480.0,7,2,12,2014
380.0,8,2,12,2014
528.0,9,2,12,2014
529.0,10,2,12,2014
522.0,11,2,12,2014
580.0,12,2,12,2014
437.0,13,2,12,2014
598.0,14,2,12,2014
524.0,15,2,12,2014
2184.0,16,2,12,2014
3365.0,17,2,12,2014
2760.0,18,2,12,2014
2432.0,19,2,12,2014
2384.0,20,2,12,2014
1761.0,21,2,12,2014
4559.0,22,2,12,2014
4417.0,23,2,12,2014
2758.0,0,3,12,2014
210.0,1,3,12,2014
300.0,2,3,12,2014
332.0,3,3,12,2014
325.0,4,3,12,2014
2626.0,5,3,12,2014
3955.0,6,3,12,2014
2656.0,7,3,12,2014
387.0,8,3,12,2014
473.0,9,3,12,2014
606.0,10,3,12,2014
572.0,11,3,12,2014
533.0,12,3,12,2014
369.0,13,3,12,2014
514.0,14,3,12,2014
596.0,15,3,12,2014
1201.0,16,3,12,2014
2034.0,17,3,12,2014
2133.0,18,3,12,2014
3113.0,19,3,12,2014
1816.0,20,3,12,2014
1693.0,21,3,12,2014
4026.0,22,3,12,2014
4602.0,23,3,12,2014
3032.0,0,4,12,2014
1729.0,1,4,12,2014
792.0,2,4,12,2014
1173.0,3,4,12,2014
1046.0,4,4,12,2014
1793.0,5,4,12,2014
2682.0,6,4,12,2014
1525.0,7,4,12,2014
747.0,8,4,12,2014
406.0,9,4,12,2014
1372.0,10,4,12,2014
627.0,11,4,12,2014
1283.0,12,4,12,2014
1754.0,13,4,12,2014
456.0,14,4,12,2014
440.0,15,4,12,2014
1105.0,16,4,12,2014
2037.0,17,4,12,2014
1687.0,18,4,12,2014
1892.0,19,4,12,2014
2400.0,20,4,12,2014
1559.0,21,4,12,2014
4289.0,22,4,12,2014
4361.0,23,4,12,2014
2965.0,0,5,12,2014
2322.0,1,5,12,2014
2088.0,2,5,12,2014
187.0,3,5,12,2014
164.0,4,5,12,2014
2102.0,5,5,12,2014
3045.0,6,5,12,2014
2704.0,7,5,12,2014
2282.0,8,5,12,2014
789.0,9,5,12,2014
387.0,10,5,12,2014
1194.0,11,5,12,2014
2199.0,12,5,12,2014
2340.0,13,5,12,2014
279.0,14,5,12,2014
443.0,15,5,12,2014
743.0,16,5,12,2014
786.0,17,5,12,2014
983.0,18,5,12,2014
1452.0,19,5,12,2014
1052.0,20,5,12,2014
2228.0,21,5,12,2014
4540.0,22,5,12,2014
4812.0,23,5,12,2014
2759.0,0,6,12,2014
259.0,1,6,12,2014
221.0,2,6,12,2014
179.0,3,6,12,2014
219.0,4,6,12,2014
1420.0,5,6,12,2014
1715.0,6,6,12,2014
2734.0,7,6,12,2014
2562.0,8,6,12,2014
2856.0,9,6,12,2014
1909.0,10,6,12,2014
1740.0,11,6,12,2014
1830.0,12,6,12,2014
2119.0,13,6,12,2014
1445.0,14,6,12,2014
483.0,15,6,12,2014
1251.0,16,6,12,2014
2009.0,17,6,12,2014
3589.0,18,6,12,2014
2695.0,19,6,12,2014
1481.0,20,6,12,2014
1869.0,21,6,12,2014
3845.0,22,6,12,2014
4039.0,23,6,12,2014
2997.0,0,7,12,2014
2345.0,1,7,12,2014
2382.0,2,7,12,2014
795.0,3,7,12,2014
276.0,4,7,12,2014
1493.0,5,7,12,2014
1557.0,6,7,12,2014
2765.0,7,7,12,2014
1837.0,8,7,12,2014
2175.0,9,7,12,2014
2065.0,10,7,12,2014
1910.0,11,7,12,2014
3471.0,12,7,12,2014
1547.0,13,7,12,2014
488.0,14,7,12,2014
369.0,15,7,12,2014
1696.0,16,7,12,2014
2224.0,17,7,12,2014
1853.0,18,7,12,2014
1925.0,19,7,12,2014
1471.0,20,7,12,2014
1799.0,21,7,12,2014
4359.0,22,7,12,2014
5489.0,23,7,12,2014
3853.0,0,1,12,2014
2165.0,1,1,12,2014
205.0,2,1,12,2014
234.0,3,1,12,2014
292.0,4,1,12,2014
2801.0,5,1,12,2014
3583.0,6,1,12,2014
2273.0,7,1,12,2014
652.0,8,1,12,2014
540.0,9,1,12,2014
504.0,10,1,12,2014
395.0,11,1,12,2014
531.0,12,1,12,2014
2691.0,13,1,12,2014
1824.0,14,1,12,2014
1633.0,15,1,12,2014
1760.0,16,1,12,2014
2043.0,17,1,12,2014
2496.0,18,1,12,2014
2836.0,19,1,12,2014
2802.0,20,1,12,2014
2125.0,21,1,12,2014
3479.0,22,1,12,2014
4300.0,23,1,12,2014
3261.0,0,2,12,2014
3277.0,1,2,12,2014
1782.0,2,2,12,2014
196.0,3,2,12,2014
187.0,4,2,12,2014
1943.0,5,2,12,2014
3227.0,6,2,12,2014
1955.0,7,2,12,2014
660.0,8,2,12,2014
1174.0,9,2,12,2014
510.0,10,2,12,2014
398.0,11,2,12,2014
221.0,12,2,12,2014
198.0,13,2,12,2014
265.0,14,2,12,2014
234.0,15,2,12,2014
1226.0,16,2,12,2014
1902.0,17,2,12,2014
2158.0,18,2,12,2014
2070.0,19,2,12,2014
1982.0,20,2,12,2014
1980.0,21,2,12,2014
4655.0,22,2,12,2014
4355.0,23,2,12,2014
765.0,0,3,12,2014
207.0,1,3,12,2014
174.0,2,3,12,2014
167.0,3,3,12,2014
201.0,4,3,12,2014
2345.0,5,3,12,2014
3132.0,6,3,12,2014
2331.0,7,3,12,2014
1427.0,8,3,12,2014
2555.0,9,3,12,2014
1679.0,10,3,12,2014
3215.0,11,3,12,2014
3615.0,12,3,12,2014
2146.0,13,3,12,2014
1137.0,14,3,12,2014
1118.0,15,3,12,2014
901.0,16,3,12,2014
1008.0,17,3,12,2014
947.0,18,3,12,2014
1111.0,19,3,12,2014
1046.0,20,3,12,2014
1103.0,21,3,12,2014
3460.0,22,3,12,2014
4501.0,23,3,12,2014
3924.0,0,4,12,2014
1009.0,1,4,12,2014
992.0,2,4,12,2014
1274.0,3,4,12,2014
1089.0,4,4,12,2014
2229.0,5,4,12,2014
2349.0,6,4,12,2014
1702.0,7,4,12,2014
1377.0,8,4,12,2014
1099.0,9,4,12,2014
1158.0,10,4,12,2014
1314.0,11,4,12,2014
1084.0,12,4,12,2014
960.0,13,4,12,2014
1035.0,14,4,12,2014
1172.0,15,4,12,2014
1116.0,16,4,12,2014
1238.0,17,4,12,2014
1142.0,18,4,12,2014
1352.0,19,4,12,2014
1922.0,20,4,12,2014
3315.0,21,4,12,2014
4124.0,22,4,12,2014
4202.0,23,4,12,2014
717.0,0,5,12,2014
187.0,1,5,12,2014
168.0,2,5,12,2014
300.0,3,5,12,2014
337.0,4,5,12,2014
2531.0,5,5,12,2014
3636.0,6,5,12,2014
2525.0,7,5,12,2014
225.0,8,5,12,2014
4283.0,9,5,12,2014
5382.0,10,5,12,2014
2866.0,11,5,12,2014
2184.0,12,5,12,2014
2489.0,13,5,12,2014
2158.0,14,5,12,2014
1375.0,15,5,12,2014
649.0,16,5,12,2014
1116.0,17,5,12,2014
1130.0,18,5,12,2014
1177.0,19,5,12,2014
1134.0,20,5,12,2014
1356.0,21,5,12,2014
4146.0,22,5,12,2014
4588.0,23,5,12,2014
3248.0,0,6,12,2014
504.0,1,6,12,2014
490.0,2,6,12,2014
466.0,3,6,12,2014
467.0,4,6,12,2014
1668.0,5,6,12,2014
1761.0,6,6,12,2014
3043.0,7,6,12,2014
2315.0,8,6,12,2014
2571.0,9,6,12,2014
2321.0,10,6,12,2014
2295.0,11,6,12,2014
3034.0,12,6,12,2014
2993.0,13,6,12,2014
3182.0,14,6,12,2014
1838.0,15,6,12,2014
1697.0,16,6,12,2014
1672.0,17,6,12,2014
2298.0,18,6,12,2014
3632.0,19,6,12,2014
2723.0,20,6,12,2014
1966.0,21,6,12,2014
4663.0,22,6,12,2014
4731.0,23,6,12,2014
3031.0,0,7,12,2014
2623.0,1,7,12,2014
2644.0,2,7,12,2014
2228.0,3,7,12,2014
487.0,4,7,12,2014
1900.0,5,7,12,2014
2325.0,6,7,12,2014
3324.0,7,7,12,2014
3128.0,8,7,12,2014
3489.0,9,7,12,2014
2924.0,10,7,12,2014
2696.0,11,7,12,2014
3610.0,12,7,12,2014
3633.0,13,7,12,2014
2672.0,14,7,12,2014
2280.0,15,7,12,2014
2561.0,16,7,12,2014
3196.0,17,7,12,2014
3397.0,18,7,12,2014
4697.0,19,7,12,2014
4560.0,20,7,12,2014
3519.0,21,7,12,2014
5960.0,22,7,12,2014
6356.0,23,7,12,2014
5981.0,0,1,12,2014
4889.0,1,1,12,2014
3987.0,2,1,12,2014
2000.0,3,1,12,2014
2391.0,4,1,12,2014
3740.0,5,1,12,2014
4622.0,6,1,12,2014
3348.0,7,1,12,2014
2272.0,8,1,12,2014
1994.0,9,1,12,2014
1723.0,10,1,12,2014
1873.0,11,1,12,2014
3257.0,12,1,12,2014
3047.0,13,1,12,2014
1706.0,14,1,12,2014
1800.0,15,1,12,2014
2517.0,16,1,12,2014
4454.0,17,1,12,2014
4292.0,18,1,12,2014
4534.0,19,1,12,2014
3400.0,20,1,12,2014
3100.0,21,1,12,2014
5492.0,22,1,12,2014
5666.0,23,1,12,2014
4098.0,0,2,12,2014
3529.0,1,2,12,2014
2409.0,2,2,12,2014
1715.0,3,2,12,2014
1728.0,4,2,12,2014
2932.0,5,2,12,2014
4212.0,6,2,12,2014
2898.0,7,2,12,2014
1770.0,8,2,12,2014
2292.0,9,2,12,2014
1412.0,10,2,12,2014
1395.0,11,2,12,2014
1439.0,12,2,12,2014
2186.0,13,2,12,2014
2869.0,14,2,12,2014
2690.0,15,2,12,2014
2717.0,16,2,12,2014
3014.0,17,2,12,2014
2889.0,18,2,12,2014
3079.0,19,2,12,2014
2512.0,20,2,12,2014
2746.0,21,2,12,2014
5098.0,22,2,12,2014
5953.0,23,2,12,2014
4772.0,0,3,12,2014
2011.0,1,3,12,2014
1028.0,2,3,12,2014
1097.0,3,3,12,2014
1241.0,4,3,12,2014
3216.0,5,3,12,2014
4171.0,6,3,12,2014
2822.0,7,3,12,2014
1220.0,8,3,12,2014
1211.0,9,3,12,2014
1137.0,10,3,12,2014
971.0,11,3,12,2014
1252.0,12,3,12,2014
2573.0,13,3,12,2014
3454.0,14,3,12,2014
2707.0,15,3,12,2014
4705.0,16,3,12,2014
3541.0,17,3,12,2014
2846.0,18,3,12,2014
2634.0,19,3,12,2014
2844.0,20,3,12,2014
3943.0,21,3,12,2014
6127.0,22,3,12,2014
5908.0,23,3,12,2014
4036.0,0,4,1,2015
3747.0,1,4,1,2015
2715.0,2,4,1,2015
1474.0,3,4,1,2015
1859.0,4,4,1,2015
3622.0,5,4,1,2015
4553.0,6,4,1,2015
3367.0,7,4,1,2015
1476.0,8,4,1,2015
1304.0,9,4,1,2015
901.0,10,4,1,2015
1298.0,11,4,1,2015
3272.0,12,4,1,2015
2768.0,13,4,1,2015
2493.0,14,4,1,2015
1036.0,15,4,1,2015
1758.0,16,4,1,2015
3016.0,17,4,1,2015
4597.0,18,4,1,2015
3416.0,19,4,1,2015
3121.0,20,4,1,2015
2784.0,21,4,1,2015
4866.0,22,4,1,2015
5156.0,23,4,1,2015
3642.0,0,5,1,2015
2960.0,1,5,1,2015
1194.0,2,5,1,2015
1135.0,3,5,1,2015
1124.0,4,5,1,2015
2912.0,5,5,1,2015
4319.0,6,5,1,2015
2964.0,7,5,1,2015
1091.0,8,5,1,2015
2357.0,9,5,1,2015
3243.0,10,5,1,2015
3074.0,11,5,1,2015
3060.0,12,5,1,2015
2533.0,13,5,1,2015
2205.0,14,5,1,2015
2064.0,15,5,1,2015
2003.0,16,5,1,2015
3023.0,17,5,1,2015
3309.0,18,5,1,2015
4261.0,19,5,1,2015
2254.0,20,5,1,2015
2400.0,21,5,1,2015
5128.0,22,5,1,2015
4776.0,23,5,1,2015
3343.0,0,6,1,2015
1613.0,1,6,1,2015
803.0,2,6,1,2015
1392.0,3,6,1,2015
1791.0,4,6,1,2015
2771.0,5,6,1,2015
2331.0,6,6,1,2015
3072.0,7,6,1,2015
2438.0,8,6,1,2015
2883.0,9,6,1,2015
2088.0,10,6,1,2015
2233.0,11,6,1,2015
2141.0,12,6,1,2015
2645.0,13,6,1,2015
599.0,14,6,1,2015
407.0,15,6,1,2015
1153.0,16,6,1,2015
1561.0,17,6,1,2015
1765.0,18,6,1,2015
2569.0,19,6,1,2015
2674.0,20,6,1,2015
1800.0,21,6,1,2015
3685.0,22,6,1,2015
5311.0,23,6,1,2015
2172.0,0,7,1,2015
214.0,1,7,1,2015
192.0,2,7,1,2015
204.0,3,7,1,2015
213.0,4,7,1,2015
1147.0,5,7,1,2015
1508.0,6,7,1,2015
2257.0,7,7,1,2015
1931.0,8,7,1,2015
2448.0,9,7,1,2015
1792.0,10,7,1,2015
1727.0,11,7,1,2015
2521.0,12,7,1,2015
2108.0,13,7,1,2015
333.0,14,7,1,2015
748.0,15,7,1,2015
1536.0,16,7,1,2015
2107.0,17,7,1,2015
1823.0,18,7,1,2015
2629.0,19,7,1,2015
3174.0,20,7,1,2015
3455.0,21,7,1,2015
4403.0,22,7,1,2015
4148.0,23,7,1,2015
2790.0,0,1,1,2015
2743.0,1,1,1,2015
2720.0,2,1,1,2015
873.0,3,1,1,2015
850.0,4,1,1,2015
2768.0,5,1,1,2015
4334.0,6,1,1,2015
3158.0,7,1,1,2015
485.0,8,1,1,2015
549.0,9,1,1,2015
890.0,10,1,1,2015
920.0,11,1,1,2015
768.0,12,1,1,2015
1046.0,13,1,1,2015
1085.0,14,1,1,2015
957.0,15,1,1,2015
1870.0,16,1,1,2015
2944.0,17,1,1,2015
4232.0,18,1,1,2015
4274.0,19,1,1,2015
2630.0,20,1,1,2015
2612.0,21,1,1,2015
5024.0,22,1,1,2015
5518.0,23,1,1,2015
3540.0,0,2,1,2015
1395.0,1,2,1,2015
1038.0,2,2,1,2015
886.0,3,2,1,2015
1204.0,4,2,1,2015
2900.0,5,2,1,2015
5569.0,6,2,1,2015
3767.0,7,2,1,2015
1784.0,8,2,1,2015
1716.0,9,2,1,2015
2563.0,10,2,1,2015
